,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
15053,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,4,OD700,1.2485
15057,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,5,OD700,1.2069999999999999
15061,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,6,OD700,1.041
15065,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,7,OD700,1.109
15069,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,8,OD700,1.2879999999999998
15073,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,9,OD700,1.238
15077,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,10,OD700,0.991
15081,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,11,OD700,1.3855
15085,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,12,OD700,1.17
15089,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,13,OD700,1.3980000000000001
15093,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,14,OD700,1.4155
15097,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,15,OD700,1.4220000000000002
15101,J5,split pir 2x bxb1,15,0.01,10,-,carb,2,16,OD700,1.4865
15105,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,1,OD700,1.2085
15109,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,2,OD700,1.1275
15113,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,3,OD700,0.902
15117,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,4,OD700,1.0314999999999999
15121,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,5,OD700,0.972
15125,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,6,OD700,1.191
15129,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,7,OD700,1.2645
15133,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,8,OD700,1.303
15137,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,9,OD700,1.0739999999999998
15141,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,10,OD700,0.8135
15145,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,11,OD700,0.979
15149,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,12,OD700,1.2125
15153,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,13,OD700,1.182
15157,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,14,OD700,1.177
15161,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,15,OD700,1.2425000000000002
15165,J6,split pir 2x bxb1,15,0.01,10,-,kan,2,16,OD700,1.42
15169,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,1,OD700,0.6555
15173,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,2,OD700,1.013
15177,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,3,OD700,1.194
15181,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,4,OD700,1.2845
15185,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,5,OD700,1.285
15189,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,6,OD700,1.2945000000000002
15193,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,7,OD700,1.311
15197,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,8,OD700,1.3675000000000002
15201,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,9,OD700,0.9015
15205,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,10,OD700,0.9650000000000001
15209,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,11,OD700,1.3405
15213,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,12,OD700,1.3955
15217,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,13,OD700,1.4575
15221,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,14,OD700,1.4415
15225,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,15,OD700,1.392
15229,J7,split pir 2x bxb1,15,0.01,50,-,carb,2,16,OD700,1.3805
15233,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,1,OD700,1.2054999999999998
15237,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,2,OD700,1.1790000000000003
15241,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,3,OD700,0.9335
15245,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,4,OD700,1.0644999999999998
15249,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,5,OD700,1.0105
15253,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,6,OD700,1.1684999999999999
15257,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,7,OD700,1.242
15261,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,8,OD700,1.3115
15265,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,9,OD700,1.1175000000000002
15269,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,10,OD700,1.0095
15273,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,11,OD700,1.0525000000000002
15277,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,12,OD700,1.097
15281,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,13,OD700,1.0885
15285,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,14,OD700,1.205
15289,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,15,OD700,1.173
15293,J8,split pir 2x bxb1,15,0.01,50,-,kan,2,16,OD700,1.3325
15297,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,1,OD700,0.653
15301,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,2,OD700,0.9644999999999999
15305,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,3,OD700,1.149
15309,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,4,OD700,1.174
15313,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,5,OD700,1.141
15317,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,6,OD700,1.2054999999999998
15321,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,7,OD700,1.2610000000000001
15325,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,8,OD700,1.359
15329,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,9,OD700,0.8165
15333,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,10,OD700,0.9755
15337,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,11,OD700,1.3395000000000001
15341,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,12,OD700,1.3929999999999998
15345,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,13,OD700,1.392
15349,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,14,OD700,1.4505000000000001
15353,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,15,OD700,1.4220000000000002
15357,J9,split pir 2x bxb1,20,0.01,10,-,carb,2,16,OD700,1.3584999999999998
15361,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,1,OD700,0.9505000000000001
15365,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,2,OD700,1.3039999999999998
15369,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,3,OD700,1.327
15373,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,4,OD700,1.375
15377,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,5,OD700,1.341
15381,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,6,OD700,1.2865
15385,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,7,OD700,1.268
15389,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,8,OD700,1.3605
15393,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,9,OD700,1.326
15397,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,10,OD700,0.982
15401,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,11,OD700,1.3255000000000001
15405,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,12,OD700,1.4475
15409,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,13,OD700,1.2934999999999999
15413,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,14,OD700,1.3075
15417,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,15,OD700,1.2480000000000002
15421,K1,split pir 2x bxb1,10,0.01,10,-,carb,3,16,OD700,1.373
15425,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,1,OD700,1.162
15429,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,2,OD700,1.0875
15433,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,3,OD700,0.729
15437,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,4,OD700,0.6984999999999999
15441,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,5,OD700,0.876
15445,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,6,OD700,1.135
15449,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,7,OD700,1.298
15453,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,8,OD700,1.3345
15457,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,9,OD700,1.236
15461,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,10,OD700,0.9645
15465,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,11,OD700,1.246
15469,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,12,OD700,1.3085
15473,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,13,OD700,1.3094999999999999
15477,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,14,OD700,1.2730000000000001
15481,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,15,OD700,1.275
15485,K10,split pir 2x bxb1,20,0.01,10,-,kan,3,16,OD700,1.1895000000000002
15489,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,1,OD700,0.7080000000000001
15493,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,2,OD700,0.9355
15497,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,3,OD700,1.29
15501,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,4,OD700,1.3539999999999999
15505,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,5,OD700,1.0594999999999999
15509,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,6,OD700,0.601
15513,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,7,OD700,0.685
15517,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,8,OD700,1.2395
15521,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,9,OD700,1.3565
15525,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,10,OD700,1.036
15529,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,11,OD700,1.38
15533,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,12,OD700,1.3805
15537,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,13,OD700,1.4215
15541,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,14,OD700,1.42
15545,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,15,OD700,1.363
15549,K11,split pir 2x bxb1,20,0.01,50,-,carb,3,16,OD700,1.347
15553,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,1,OD700,1.134
15557,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,2,OD700,1.004
15561,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,3,OD700,0.7104999999999999
15565,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,4,OD700,0.8285
15569,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,5,OD700,0.7919999999999999
15573,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,6,OD700,1.1055
15577,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,7,OD700,1.263
15581,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,8,OD700,1.3025
15585,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,9,OD700,1.2705
15589,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,10,OD700,0.8905
15593,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,11,OD700,1.1720000000000002
15597,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,12,OD700,1.1535
15601,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,13,OD700,1.2510000000000001
15605,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,14,OD700,1.3815
15609,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,15,OD700,1.244
15613,K12,split pir 2x bxb1,20,0.01,50,-,kan,3,16,OD700,1.133
15617,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,1,OD700,1.0565
15621,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,2,OD700,0.921
15625,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,3,OD700,1.0
15629,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,4,OD700,1.1655
15633,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,5,OD700,1.248
15637,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,6,OD700,1.1885
15641,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,7,OD700,1.1949999999999998
15645,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,8,OD700,1.3489999999999998
15649,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,9,OD700,0.7175
15653,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,10,OD700,1.1255000000000002
15657,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,11,OD700,1.331
15661,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,12,OD700,1.4314999999999998
15665,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,13,OD700,1.394
15669,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,14,OD700,1.4555000000000002
15673,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,15,OD700,1.2815
15677,K13,split pir 2x bxb1,30,0.01,10,-,carb,3,16,OD700,1.3479999999999999
15681,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,1,OD700,1.1705
15685,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,2,OD700,1.0585
15689,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,3,OD700,0.5900000000000001
15693,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,4,OD700,0.7375
15697,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,5,OD700,1.0975000000000001
15701,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,6,OD700,1.2555
15705,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,7,OD700,1.3014999999999999
15709,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,8,OD700,1.359
15713,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,9,OD700,1.2574999999999998
15717,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,10,OD700,0.962
15721,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,11,OD700,1.3475000000000001
15725,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,12,OD700,1.353
15729,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,13,OD700,1.2725
15733,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,14,OD700,1.3559999999999999
15737,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,15,OD700,1.2405
15741,K14,split pir 2x bxb1,30,0.01,10,-,kan,3,16,OD700,1.3045
15745,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,1,OD700,0.8759999999999999
15749,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,2,OD700,1.081
15753,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,3,OD700,1.3105000000000002
15757,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,4,OD700,1.3845
15761,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,5,OD700,0.9675
15765,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,6,OD700,0.6575
15769,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,7,OD700,0.652
15773,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,8,OD700,1.1480000000000001
15777,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,9,OD700,1.274
15781,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,10,OD700,1.1245
15785,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,11,OD700,1.406
15789,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,12,OD700,1.4500000000000002
15793,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,13,OD700,1.4785
15797,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,14,OD700,1.407
15801,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,15,OD700,1.2595
15805,K15,split pir 2x bxb1,30,0.01,50,-,carb,3,16,OD700,1.455
15809,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,1,OD700,1.0539999999999998
15813,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,2,OD700,0.9219999999999999
15817,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,3,OD700,0.5855
15821,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,4,OD700,0.7645
15825,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,5,OD700,0.938
15829,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,6,OD700,1.228
15833,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,7,OD700,1.242
15837,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,8,OD700,1.3114999999999999
15841,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,9,OD700,1.2735
15845,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,10,OD700,0.9155
15849,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,11,OD700,1.246
15853,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,12,OD700,1.2765
15857,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,13,OD700,1.1829999999999998
15861,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,14,OD700,1.3295
15865,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,15,OD700,1.1655
15869,K16,split pir 2x bxb1,30,0.01,50,-,kan,3,16,OD700,1.257
15873,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,1,OD700,0.864
15877,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,2,OD700,1.1975
15881,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,3,OD700,1.2169999999999999
15885,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,4,OD700,1.2755
15889,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,5,OD700,1.306
15893,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,6,OD700,1.2165
15897,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,7,OD700,1.095
15901,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,8,OD700,1.311
15905,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,9,OD700,1.2665
15909,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,10,OD700,0.839
15913,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,11,OD700,1.222
15917,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,12,OD700,1.3035
15921,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,13,OD700,1.3025000000000002
15925,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,14,OD700,1.2125
15929,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,15,OD700,1.121
15933,K17,split pir 2x bxb1,10,0.01,10,+,carb,3,16,OD700,1.2854999999999999
15937,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,1,OD700,1.2665
15941,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,2,OD700,1.2555
15945,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,3,OD700,0.9244999999999999
15949,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,4,OD700,0.973
15953,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,5,OD700,1.039
15957,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,6,OD700,1.194
15961,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,7,OD700,1.2345000000000002
15965,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,8,OD700,1.269
15969,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,9,OD700,1.0555
15973,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,10,OD700,0.704
15977,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,11,OD700,1.1695000000000002
15981,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,12,OD700,1.2320000000000002
15985,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,13,OD700,1.0630000000000002
15989,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,14,OD700,1.2285
15993,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,15,OD700,1.1484999999999999
15997,K18,split pir 2x bxb1,10,0.01,10,+,kan,3,16,OD700,1.1360000000000001
16001,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,1,OD700,1.131
16005,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,2,OD700,1.2189999999999999
16009,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,3,OD700,1.2479999999999998
16013,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,4,OD700,1.3245
16017,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,5,OD700,1.359
16021,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,6,OD700,1.2614999999999998
16025,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,7,OD700,1.173
16029,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,8,OD700,1.345
16033,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,9,OD700,1.283
16037,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,10,OD700,1.066
16041,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,11,OD700,1.2445
16045,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,12,OD700,1.276
16049,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,13,OD700,1.3565
16053,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,14,OD700,1.268
16057,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,15,OD700,1.1520000000000001
16061,K19,split pir 2x bxb1,10,0.01,50,+,carb,3,16,OD700,1.3304999999999998
16065,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,1,OD700,1.3195000000000001
16069,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,2,OD700,1.2685
16073,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,3,OD700,1.0995
16077,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,4,OD700,1.278
16081,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,5,OD700,1.1775
16085,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,6,OD700,1.2645
16089,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,7,OD700,1.3375
16093,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,8,OD700,1.3605
16097,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,9,OD700,1.2730000000000001
16101,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,10,OD700,0.9935
16105,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,11,OD700,1.2205
16109,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,12,OD700,1.302
16113,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,13,OD700,1.255
16117,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,14,OD700,1.2795
16121,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,15,OD700,0.9804999999999999
16125,K2,split pir 2x bxb1,10,0.01,10,-,kan,3,16,OD700,1.2614999999999998
16129,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,1,OD700,1.2685
16133,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,2,OD700,1.2485
16137,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,3,OD700,0.9995
16141,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,4,OD700,1.0245000000000002
16145,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,5,OD700,1.0765
16149,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,6,OD700,1.2485
16153,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,7,OD700,1.2795
16157,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,8,OD700,1.3335
16161,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,9,OD700,1.183
16165,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,10,OD700,0.7365000000000002
16169,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,11,OD700,1.2745000000000002
16173,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,12,OD700,1.3245
16177,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,13,OD700,1.1275
16181,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,14,OD700,1.25
16185,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,15,OD700,1.157
16189,K20,split pir 2x bxb1,10,0.01,50,+,kan,3,16,OD700,1.1575
16193,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,1,OD700,0.993
16197,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,2,OD700,1.0815000000000001
16201,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,3,OD700,1.065
16205,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,4,OD700,1.215
16209,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,5,OD700,1.206
16213,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,6,OD700,1.1075
16217,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,7,OD700,0.9125
16221,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,8,OD700,1.236
16225,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,9,OD700,1.2045
16229,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,10,OD700,1.1404999999999998
16233,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,11,OD700,1.3515
16237,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,12,OD700,1.423
16241,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,13,OD700,1.4325
16245,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,14,OD700,1.3805
16249,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,15,OD700,1.3490000000000002
16253,K21,split pir 2x bxb1,15,0.01,10,+,carb,3,16,OD700,1.3815
16257,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,1,OD700,1.238
16261,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,2,OD700,1.206
16265,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,3,OD700,0.8740000000000001
16269,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,4,OD700,0.9345000000000001
16273,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,5,OD700,0.9095
16277,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,6,OD700,1.1225
16281,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,7,OD700,1.1365
16285,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,8,OD700,1.237
16289,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,9,OD700,0.97
16293,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,10,OD700,0.7545000000000001
16297,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,11,OD700,1.1415
16301,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,12,OD700,1.1244999999999998
16305,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,13,OD700,0.9470000000000001
16309,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,14,OD700,1.2295
16313,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,15,OD700,1.0565
16317,K22,split pir 2x bxb1,15,0.01,10,+,kan,3,16,OD700,1.088
16321,K23,split pir 2x bxb1,15,0.01,50,+,carb,3,1,OD700,1.0395
