,strain,sal,las,iptg,chlor,cole1,plate,measurement,std
675,split pir 2x bxb1,10,0.01,10,-,carb,4,6854.0,625.3134071350598
676,split pir 2x bxb1,10,0.01,10,-,carb,5,5723.875,835.1058850742905
677,split pir 2x bxb1,10,0.01,10,-,carb,6,5363.3125,896.0184523570292
678,split pir 2x bxb1,10,0.01,10,-,carb,7,6903.5,1137.58811275686
679,split pir 2x bxb1,10,0.01,10,-,carb,8,6647.0,955.7567308533215
680,split pir 2x bxb1,10,0.01,10,-,carb,9,6765.1875,1649.1950620465038
681,split pir 2x bxb1,10,0.01,10,-,carb,10,5072.5,831.3172421782537
682,split pir 2x bxb1,10,0.01,10,-,carb,11,10688.9375,1004.5476749512688
683,split pir 2x bxb1,10,0.01,10,-,carb,12,10923.5625,892.3887460670617
684,split pir 2x bxb1,10,0.01,10,-,carb,13,10016.5625,731.6650500985506
685,split pir 2x bxb1,10,0.01,10,-,carb,14,9590.4375,285.03075491953496
686,split pir 2x bxb1,10,0.01,10,-,carb,15,8621.0625,1099.4959051927908
687,split pir 2x bxb1,10,0.01,10,-,carb,16,10132.0,579.4682291303196
688,split pir 2x bxb1,10,0.01,10,-,kan,1,3656.8125,616.4408752496637
689,split pir 2x bxb1,10,0.01,10,-,kan,2,4266.0,714.4283928928274
690,split pir 2x bxb1,10,0.01,10,-,kan,3,3228.4375,398.45634619294066
691,split pir 2x bxb1,10,0.01,10,-,kan,4,4004.6875,640.6581960040337
692,split pir 2x bxb1,10,0.01,10,-,kan,5,3833.125,518.9942024173846
693,split pir 2x bxb1,10,0.01,10,-,kan,6,2721.375,396.4832684273791
694,split pir 2x bxb1,10,0.01,10,-,kan,7,2524.3125,297.4006361675394
695,split pir 2x bxb1,10,0.01,10,-,kan,8,2205.125,215.5250648333705
696,split pir 2x bxb1,10,0.01,10,-,kan,9,2490.8125,213.0543085526719
697,split pir 2x bxb1,10,0.01,10,-,kan,10,3149.875,666.4569298054557
698,split pir 2x bxb1,10,0.01,10,-,kan,11,3791.5,1232.6350983621576
699,split pir 2x bxb1,10,0.01,10,-,kan,12,4509.5,521.9072851433617
700,split pir 2x bxb1,10,0.01,10,-,kan,13,4574.5,542.1672119505992
701,split pir 2x bxb1,10,0.01,10,-,kan,14,4615.75,490.8887712244861
702,split pir 2x bxb1,10,0.01,10,-,kan,15,4215.5625,989.3760818061046
703,split pir 2x bxb1,10,0.01,10,-,kan,16,5089.1875,717.7741356592816
704,split pir 2x bxb1,10,0.01,50,+,carb,1,4076.4375,1604.1679293439681
705,split pir 2x bxb1,10,0.01,50,+,carb,2,8456.75,1062.8817297463397
706,split pir 2x bxb1,10,0.01,50,+,carb,3,6856.75,876.6470620657844
707,split pir 2x bxb1,10,0.01,50,+,carb,4,5713.9375,899.656896405513
708,split pir 2x bxb1,10,0.01,50,+,carb,5,4516.75,525.0470046984909
709,split pir 2x bxb1,10,0.01,50,+,carb,6,4906.875,416.11826529760225
710,split pir 2x bxb1,10,0.01,50,+,carb,7,6811.75,386.42639291701744
711,split pir 2x bxb1,10,0.01,50,+,carb,8,6345.75,656.8401632056309
712,split pir 2x bxb1,10,0.01,50,+,carb,9,7766.5625,801.230680065717
713,split pir 2x bxb1,10,0.01,50,+,carb,10,4680.25,823.6246544564893
714,split pir 2x bxb1,10,0.01,50,+,carb,11,9637.625,1122.5148344549525
715,split pir 2x bxb1,10,0.01,50,+,carb,12,8166.75,133.09636680669698
716,split pir 2x bxb1,10,0.01,50,+,carb,13,8801.0,687.2271406581253
717,split pir 2x bxb1,10,0.01,50,+,carb,14,8567.0,647.4288157230654
718,split pir 2x bxb1,10,0.01,50,+,carb,15,6481.1875,942.0562592200712
719,split pir 2x bxb1,10,0.01,50,+,carb,16,8282.3125,536.5771770810661
720,split pir 2x bxb1,10,0.01,50,+,kan,1,3543.5,427.4426444398292
721,split pir 2x bxb1,10,0.01,50,+,kan,2,2859.6875,384.25902141096736
722,split pir 2x bxb1,10,0.01,50,+,kan,3,2464.8125,328.78954813723277
723,split pir 2x bxb1,10,0.01,50,+,kan,4,2958.9375,416.93682610712824
724,split pir 2x bxb1,10,0.01,50,+,kan,5,3071.875,575.574418050599
725,split pir 2x bxb1,10,0.01,50,+,kan,6,2630.125,253.6711524226367
726,split pir 2x bxb1,10,0.01,50,+,kan,7,3063.5625,276.9807158707727
727,split pir 2x bxb1,10,0.01,50,+,kan,8,2393.5625,188.70166126530452
728,split pir 2x bxb1,10,0.01,50,+,kan,9,2225.5625,290.6664064205365
729,split pir 2x bxb1,10,0.01,50,+,kan,10,2334.75,667.323063761902
730,split pir 2x bxb1,10,0.01,50,+,kan,11,3761.9375,761.4216232763929
731,split pir 2x bxb1,10,0.01,50,+,kan,12,4226.5,641.4949615657831
732,split pir 2x bxb1,10,0.01,50,+,kan,13,3326.6875,581.153221589871
733,split pir 2x bxb1,10,0.01,50,+,kan,14,3880.1875,700.5573259657526
734,split pir 2x bxb1,10,0.01,50,+,kan,15,3510.875,749.0142927303094
735,split pir 2x bxb1,10,0.01,50,+,kan,16,3905.875,648.1478419311446
736,split pir 2x bxb1,10,0.01,50,-,carb,1,3221.0625,748.4199755628042
737,split pir 2x bxb1,10,0.01,50,-,carb,2,10920.125,2030.322102348717
738,split pir 2x bxb1,10,0.01,50,-,carb,3,6447.75,816.9594761763191
739,split pir 2x bxb1,10,0.01,50,-,carb,4,4938.4375,530.4659297999933
740,split pir 2x bxb1,10,0.01,50,-,carb,5,4128.375,804.608678178405
741,split pir 2x bxb1,10,0.01,50,-,carb,6,4448.1875,1000.78832989299
742,split pir 2x bxb1,10,0.01,50,-,carb,7,6796.125,1439.7807806845358
743,split pir 2x bxb1,10,0.01,50,-,carb,8,6195.375,1202.3155857998113
744,split pir 2x bxb1,10,0.01,50,-,carb,9,4834.3125,2405.564233449192
745,split pir 2x bxb1,10,0.01,50,-,carb,10,4255.0625,721.3608883561681
746,split pir 2x bxb1,10,0.01,50,-,carb,11,9480.375,2044.1706797273912
747,split pir 2x bxb1,10,0.01,50,-,carb,12,7098.125,1522.4979415890377
748,split pir 2x bxb1,10,0.01,50,-,carb,13,6343.125,1530.7927859679207
749,split pir 2x bxb1,10,0.01,50,-,carb,14,5805.1875,1885.3720727428238
750,split pir 2x bxb1,10,0.01,50,-,carb,15,4030.8125,1454.955643346952
751,split pir 2x bxb1,10,0.01,50,-,carb,16,3827.0625,2011.089460209139
752,split pir 2x bxb1,10,0.01,50,-,kan,1,3874.5,463.9731365376356
753,split pir 2x bxb1,10,0.01,50,-,kan,2,3483.375,481.26691064908505
754,split pir 2x bxb1,10,0.01,50,-,kan,3,2600.125,369.9588538897651
755,split pir 2x bxb1,10,0.01,50,-,kan,4,3402.6875,358.31649392880115
756,split pir 2x bxb1,10,0.01,50,-,kan,5,3132.625,385.32831548471194
757,split pir 2x bxb1,10,0.01,50,-,kan,6,2661.5,282.170414567408
758,split pir 2x bxb1,10,0.01,50,-,kan,7,2394.75,258.9395958244205
759,split pir 2x bxb1,10,0.01,50,-,kan,8,2066.9375,222.03497753732395
760,split pir 2x bxb1,10,0.01,50,-,kan,9,2343.0625,251.20700591629318
761,split pir 2x bxb1,10,0.01,50,-,kan,10,3043.0,694.5413183224904
762,split pir 2x bxb1,10,0.01,50,-,kan,11,3572.4375,999.3322569703374
763,split pir 2x bxb1,10,0.01,50,-,kan,12,3989.8125,510.4246087817475
764,split pir 2x bxb1,10,0.01,50,-,kan,13,3934.75,345.3720561117491
765,split pir 2x bxb1,10,0.01,50,-,kan,14,3939.1875,392.83129216897026
766,split pir 2x bxb1,10,0.01,50,-,kan,15,3588.125,666.5932980461175
767,split pir 2x bxb1,10,0.01,50,-,kan,16,4696.9375,481.9358609889316
768,split pir 2x bxb1,15,0.01,10,+,carb,1,8062.875,2323.481435721589
769,split pir 2x bxb1,15,0.01,10,+,carb,2,17075.75,1908.6899209367964
770,split pir 2x bxb1,15,0.01,10,+,carb,3,14531.8125,5874.845432237224
771,split pir 2x bxb1,15,0.01,10,+,carb,4,14137.75,5565.111621265368
772,split pir 2x bxb1,15,0.01,10,+,carb,5,14788.375,4432.5906142538615
773,split pir 2x bxb1,15,0.01,10,+,carb,6,12338.8125,4444.3025078464225
774,split pir 2x bxb1,15,0.01,10,+,carb,7,12705.625,1955.9639886766831
775,split pir 2x bxb1,15,0.01,10,+,carb,8,13467.875,1979.9644251854631
776,split pir 2x bxb1,15,0.01,10,+,carb,9,9205.375,3457.5275409501182
777,split pir 2x bxb1,15,0.01,10,+,carb,10,4576.5625,991.6684511288466
778,split pir 2x bxb1,15,0.01,10,+,carb,11,6125.625,1787.7986813397083
779,split pir 2x bxb1,15,0.01,10,+,carb,12,5447.8125,1813.021509948438
780,split pir 2x bxb1,15,0.01,10,+,carb,13,4799.0625,2062.03558299456
781,split pir 2x bxb1,15,0.01,10,+,carb,14,3949.125,1789.3443481981246
782,split pir 2x bxb1,15,0.01,10,+,carb,15,3383.6875,1611.785610023421
783,split pir 2x bxb1,15,0.01,10,+,carb,16,3191.3125,1531.3012425828283
784,split pir 2x bxb1,15,0.01,10,+,kan,1,10091.0625,946.5058085060622
785,split pir 2x bxb1,15,0.01,10,+,kan,2,10897.125,1372.295437526899
786,split pir 2x bxb1,15,0.01,10,+,kan,3,8390.625,1191.3993498043742
787,split pir 2x bxb1,15,0.01,10,+,kan,4,9710.3125,1338.0495116159618
788,split pir 2x bxb1,15,0.01,10,+,kan,5,9566.5,1335.3172175286932
789,split pir 2x bxb1,15,0.01,10,+,kan,6,9435.4375,692.7852912854232
790,split pir 2x bxb1,15,0.01,10,+,kan,7,11403.6875,1541.937068789496
791,split pir 2x bxb1,15,0.01,10,+,kan,8,9032.875,650.8536015989199
792,split pir 2x bxb1,15,0.01,10,+,kan,9,6520.875,966.8917707936972
793,split pir 2x bxb1,15,0.01,10,+,kan,10,6135.125,1774.576040917943
794,split pir 2x bxb1,15,0.01,10,+,kan,11,9565.4375,1565.5187966545056
795,split pir 2x bxb1,15,0.01,10,+,kan,12,9573.5,1782.5971221787609
796,split pir 2x bxb1,15,0.01,10,+,kan,13,7064.0,1339.3184300766031
797,split pir 2x bxb1,15,0.01,10,+,kan,14,8408.4375,2982.5350607147698
798,split pir 2x bxb1,15,0.01,10,+,kan,15,6006.6875,1245.5764568349182
799,split pir 2x bxb1,15,0.01,10,+,kan,16,5564.3125,1244.6067634139365
800,split pir 2x bxb1,15,0.01,10,-,carb,1,7401.625,1504.814410721231
801,split pir 2x bxb1,15,0.01,10,-,carb,2,21171.625,2724.76452128043
802,split pir 2x bxb1,15,0.01,10,-,carb,3,22744.375,1849.2034723477182
803,split pir 2x bxb1,15,0.01,10,-,carb,4,21833.4375,691.9204350160912
804,split pir 2x bxb1,15,0.01,10,-,carb,5,21305.3125,1455.1342583491837
805,split pir 2x bxb1,15,0.01,10,-,carb,6,14683.6875,1758.7263641928903
806,split pir 2x bxb1,15,0.01,10,-,carb,7,15255.5,2683.742549394143
807,split pir 2x bxb1,15,0.01,10,-,carb,8,11238.3125,3617.0843421729687
808,split pir 2x bxb1,15,0.01,10,-,carb,9,6035.0625,3835.6228534759707
809,split pir 2x bxb1,15,0.01,10,-,carb,10,1780.0625,1216.1119672810912
810,split pir 2x bxb1,15,0.01,10,-,carb,11,1686.875,1025.7571680749509
811,split pir 2x bxb1,15,0.01,10,-,carb,12,1990.4375,1603.3906804354149
812,split pir 2x bxb1,15,0.01,10,-,carb,13,2132.1875,1847.3072089144086
813,split pir 2x bxb1,15,0.01,10,-,carb,14,2444.25,1385.8215974648397
814,split pir 2x bxb1,15,0.01,10,-,carb,15,2411.0,1057.0059467328324
815,split pir 2x bxb1,15,0.01,10,-,carb,16,2475.75,943.2558734813915
816,split pir 2x bxb1,15,0.01,10,-,kan,1,11388.0625,1542.4990492587945
817,split pir 2x bxb1,15,0.01,10,-,kan,2,13715.25,2641.6107369774004
818,split pir 2x bxb1,15,0.01,10,-,kan,3,9200.25,1296.4547262218055
819,split pir 2x bxb1,15,0.01,10,-,kan,4,11768.75,1325.5543314833556
820,split pir 2x bxb1,15,0.01,10,-,kan,5,12018.375,1628.7220614860685
821,split pir 2x bxb1,15,0.01,10,-,kan,6,10114.9375,1194.7267301862082
822,split pir 2x bxb1,15,0.01,10,-,kan,7,11534.4375,1418.1272468974203
823,split pir 2x bxb1,15,0.01,10,-,kan,8,8828.0,973.1380389529245
824,split pir 2x bxb1,15,0.01,10,-,kan,9,8102.1875,941.063453815492
825,split pir 2x bxb1,15,0.01,10,-,kan,10,8793.3125,1869.482260976857
826,split pir 2x bxb1,15,0.01,10,-,kan,11,10198.3125,3984.9772712875756
827,split pir 2x bxb1,15,0.01,10,-,kan,12,10520.8125,1461.8370521245813
828,split pir 2x bxb1,15,0.01,10,-,kan,13,8287.0625,1838.5928127918914
829,split pir 2x bxb1,15,0.01,10,-,kan,14,8154.0625,1766.8856668787114
830,split pir 2x bxb1,15,0.01,10,-,kan,15,5634.9375,2179.711636195092
831,split pir 2x bxb1,15,0.01,10,-,kan,16,6018.4375,2020.882770995671
832,split pir 2x bxb1,15,0.01,50,+,carb,1,10081.5625,3337.465253296921
833,split pir 2x bxb1,15,0.01,50,+,carb,2,18640.625,1170.8022814048734
834,split pir 2x bxb1,15,0.01,50,+,carb,3,16847.0,892.1108195093897
835,split pir 2x bxb1,15,0.01,50,+,carb,4,16301.0,1242.3225081619162
836,split pir 2x bxb1,15,0.01,50,+,carb,5,14938.1875,1160.8028298644986
837,split pir 2x bxb1,15,0.01,50,+,carb,6,14067.6875,1232.9546955383237
838,split pir 2x bxb1,15,0.01,50,+,carb,7,13940.3125,1754.4267264245768
839,split pir 2x bxb1,15,0.01,50,+,carb,8,14714.5625,1702.751312215028
840,split pir 2x bxb1,15,0.01,50,+,carb,9,12735.1875,2663.897184543996
841,split pir 2x bxb1,15,0.01,50,+,carb,10,5052.6875,2445.9198815505556
842,split pir 2x bxb1,15,0.01,50,+,carb,11,5530.8125,2180.1246677573936
843,split pir 2x bxb1,15,0.01,50,+,carb,12,4148.375,2271.5381785100094
844,split pir 2x bxb1,15,0.01,50,+,carb,13,3429.375,1706.4524134255003
845,split pir 2x bxb1,15,0.01,50,+,carb,14,2863.25,1345.2771886439293
846,split pir 2x bxb1,15,0.01,50,+,carb,15,2473.6875,1175.7127910184042
847,split pir 2x bxb1,15,0.01,50,+,carb,16,2712.375,1366.5300882684057
848,split pir 2x bxb1,15,0.01,50,+,kan,1,11032.75,1928.3554429320636
849,split pir 2x bxb1,15,0.01,50,+,kan,2,9397.0,747.6381859849437
850,split pir 2x bxb1,15,0.01,50,+,kan,3,7830.0625,1150.8716087476607
851,split pir 2x bxb1,15,0.01,50,+,kan,4,9262.8125,1473.8802514233355
852,split pir 2x bxb1,15,0.01,50,+,kan,5,9343.8125,1298.6665121660096
853,split pir 2x bxb1,15,0.01,50,+,kan,6,9545.8125,998.8231624373897
854,split pir 2x bxb1,15,0.01,50,+,kan,7,10626.4375,1045.1169257039412
855,split pir 2x bxb1,15,0.01,50,+,kan,8,9163.5625,467.64305966196054
856,split pir 2x bxb1,15,0.01,50,+,kan,9,6973.4375,1151.1629348960862
857,split pir 2x bxb1,15,0.01,50,+,kan,10,6292.125,1859.529121463665
858,split pir 2x bxb1,15,0.01,50,+,kan,11,8357.625,1751.8343600352175
859,split pir 2x bxb1,15,0.01,50,+,kan,12,9950.6875,2831.288915689662
860,split pir 2x bxb1,15,0.01,50,+,kan,13,6639.4375,1102.5186567096525
861,split pir 2x bxb1,15,0.01,50,+,kan,14,7691.4375,2082.185346448362
862,split pir 2x bxb1,15,0.01,50,+,kan,15,6229.25,1504.2668598737012
863,split pir 2x bxb1,15,0.01,50,+,kan,16,5902.875,1588.3865747085267
864,split pir 2x bxb1,15,0.01,50,-,carb,1,8429.375,1752.754459822759
865,split pir 2x bxb1,15,0.01,50,-,carb,2,22409.75,1564.2260751840554
866,split pir 2x bxb1,15,0.01,50,-,carb,3,18085.5,1887.6062505572652
867,split pir 2x bxb1,15,0.01,50,-,carb,4,11348.0,3195.574104467436
868,split pir 2x bxb1,15,0.01,50,-,carb,5,4489.6875,2616.711525908316
869,split pir 2x bxb1,15,0.01,50,-,carb,6,1390.8125,955.3138952160474
870,split pir 2x bxb1,15,0.01,50,-,carb,7,704.375,234.56536554718755
871,split pir 2x bxb1,15,0.01,50,-,carb,8,1292.5,854.0435335173829
872,split pir 2x bxb1,15,0.01,50,-,carb,9,2064.9375,2060.5599176212136
873,split pir 2x bxb1,15,0.01,50,-,carb,10,1242.625,1219.5704381344394
874,split pir 2x bxb1,15,0.01,50,-,carb,11,2126.4375,1473.6824245382236
875,split pir 2x bxb1,15,0.01,50,-,carb,12,2193.8125,1546.5883868673195
876,split pir 2x bxb1,15,0.01,50,-,carb,13,2286.0,1265.556342934939
877,split pir 2x bxb1,15,0.01,50,-,carb,14,1871.625,906.9492327105667
878,split pir 2x bxb1,15,0.01,50,-,carb,15,1680.6875,676.0219215327689
879,split pir 2x bxb1,15,0.01,50,-,carb,16,1704.3125,760.3962283619921
880,split pir 2x bxb1,15,0.01,50,-,kan,1,13357.625,1853.5832046143955
881,split pir 2x bxb1,15,0.01,50,-,kan,2,11517.5,2163.8847671986337
882,split pir 2x bxb1,15,0.01,50,-,kan,3,8563.625,1141.0095701990033
883,split pir 2x bxb1,15,0.01,50,-,kan,4,11381.3125,1485.4380291324364
884,split pir 2x bxb1,15,0.01,50,-,kan,5,10368.8125,1203.18259324118
885,split pir 2x bxb1,15,0.01,50,-,kan,6,10616.5,1054.1080860817158
886,split pir 2x bxb1,15,0.01,50,-,kan,7,11097.25,1216.2924049280725
887,split pir 2x bxb1,15,0.01,50,-,kan,8,9345.875,721.5264449168067
888,split pir 2x bxb1,15,0.01,50,-,kan,9,8631.25,1138.8571338972117
889,split pir 2x bxb1,15,0.01,50,-,kan,10,8011.5,1923.175554723415
890,split pir 2x bxb1,15,0.01,50,-,kan,11,8660.3125,2491.478447163164
891,split pir 2x bxb1,15,0.01,50,-,kan,12,7990.4375,2427.4305998244904
892,split pir 2x bxb1,15,0.01,50,-,kan,13,6523.0,2167.9262474276456
893,split pir 2x bxb1,15,0.01,50,-,kan,14,6236.5625,2495.4739663968217
894,split pir 2x bxb1,15,0.01,50,-,kan,15,3838.25,1480.6753285482366
895,split pir 2x bxb1,15,0.01,50,-,kan,16,4130.6875,1728.9333610536544
896,split pir 2x bxb1,20,0.01,10,+,carb,1,19154.5625,2321.022780055317
897,split pir 2x bxb1,20,0.01,10,+,carb,2,24790.3125,671.6663679397897
898,split pir 2x bxb1,20,0.01,10,+,carb,3,16881.4375,738.60246593047
899,split pir 2x bxb1,20,0.01,10,+,carb,4,18449.0,381.6544809865892
900,split pir 2x bxb1,20,0.01,10,+,carb,5,19834.6875,586.6991768420523
901,split pir 2x bxb1,20,0.01,10,+,carb,6,16382.8125,523.3744178406116
902,split pir 2x bxb1,20,0.01,10,+,carb,7,17743.75,753.6122060734269
903,split pir 2x bxb1,20,0.01,10,+,carb,8,16101.4375,1045.711051236704
904,split pir 2x bxb1,20,0.01,10,+,carb,9,14202.5625,1999.4605243397175
905,split pir 2x bxb1,20,0.01,10,+,carb,10,11694.4375,1722.9019837285334
906,split pir 2x bxb1,20,0.01,10,+,carb,11,11085.875,1887.9747794547318
907,split pir 2x bxb1,20,0.01,10,+,carb,12,9384.875,2175.567622976325
908,split pir 2x bxb1,20,0.01,10,+,carb,13,7761.75,2190.4782745849297
909,split pir 2x bxb1,20,0.01,10,+,carb,14,6777.6875,2130.581207382155
910,split pir 2x bxb1,20,0.01,10,+,carb,15,5763.375,2033.8741313421676
911,split pir 2x bxb1,20,0.01,10,+,carb,16,6131.0,2262.77273020766
912,split pir 2x bxb1,20,0.01,10,+,kan,1,17764.875,2076.201678718685
913,split pir 2x bxb1,20,0.01,10,+,kan,2,20547.8125,2254.3700725717467
914,split pir 2x bxb1,20,0.01,10,+,kan,3,15199.5,841.0303629647213
915,split pir 2x bxb1,20,0.01,10,+,kan,4,16435.4375,874.3996077921944
916,split pir 2x bxb1,20,0.01,10,+,kan,5,17102.0625,1074.8116591657217
917,split pir 2x bxb1,20,0.01,10,+,kan,6,15257.625,1242.8564952789775
918,split pir 2x bxb1,20,0.01,10,+,kan,7,13945.375,1262.2588242059207
919,split pir 2x bxb1,20,0.01,10,+,kan,8,9530.8125,1856.141619010098
920,split pir 2x bxb1,20,0.01,10,+,kan,9,8448.8125,2456.708991102586
921,split pir 2x bxb1,20,0.01,10,+,kan,10,7195.6875,2215.881120094861
922,split pir 2x bxb1,20,0.01,10,+,kan,11,5496.0,1657.1547905974264
923,split pir 2x bxb1,20,0.01,10,+,kan,12,4893.75,1494.3082728425597
924,split pir 2x bxb1,20,0.01,10,+,kan,13,4942.9375,1299.9189380633375
925,split pir 2x bxb1,20,0.01,10,+,kan,14,3816.625,962.5752196952864
926,split pir 2x bxb1,20,0.01,10,+,kan,15,3631.5625,879.5110020224713
927,split pir 2x bxb1,20,0.01,10,+,kan,16,3375.5625,894.0598988203036
928,split pir 2x bxb1,20,0.01,10,-,carb,1,10026.8125,1653.8404858627
929,split pir 2x bxb1,20,0.01,10,-,carb,2,20839.125,3415.0349271378514
930,split pir 2x bxb1,20,0.01,10,-,carb,3,25275.5625,2314.0390544534275
931,split pir 2x bxb1,20,0.01,10,-,carb,4,23432.4375,1560.5746981137615
932,split pir 2x bxb1,20,0.01,10,-,carb,5,18279.875,3883.898536172864
933,split pir 2x bxb1,20,0.01,10,-,carb,6,4855.9375,1791.586456537892
934,split pir 2x bxb1,20,0.01,10,-,carb,7,1384.1875,634.6525448452652
935,split pir 2x bxb1,20,0.01,10,-,carb,8,618.125,304.2256857287741
936,split pir 2x bxb1,20,0.01,10,-,carb,9,3274.5,1410.9788648817023
937,split pir 2x bxb1,20,0.01,10,-,carb,10,4327.125,2403.5212375358187
938,split pir 2x bxb1,20,0.01,10,-,carb,11,4084.25,2586.1656531850945
939,split pir 2x bxb1,20,0.01,10,-,carb,12,3333.625,2577.9630213185205
940,split pir 2x bxb1,20,0.01,10,-,carb,13,2892.9375,2300.843951334566
941,split pir 2x bxb1,20,0.01,10,-,carb,14,2874.4375,2666.147761920344
942,split pir 2x bxb1,20,0.01,10,-,carb,15,2716.4375,2711.392215363855
943,split pir 2x bxb1,20,0.01,10,-,carb,16,2396.375,2307.201981219429
944,split pir 2x bxb1,20,0.01,10,-,kan,1,19799.4375,1799.1476044723433
945,split pir 2x bxb1,20,0.01,10,-,kan,2,21509.0,2843.0885243240064
946,split pir 2x bxb1,20,0.01,10,-,kan,3,13803.0625,2154.796533939706
947,split pir 2x bxb1,20,0.01,10,-,kan,4,15639.75,2370.5532657407816
948,split pir 2x bxb1,20,0.01,10,-,kan,5,16683.3125,2595.1823626742907
949,split pir 2x bxb1,20,0.01,10,-,kan,6,12576.3125,2412.5903822817854
950,split pir 2x bxb1,20,0.01,10,-,kan,7,11251.25,3912.3876067836486
951,split pir 2x bxb1,20,0.01,10,-,kan,8,6363.4375,2764.0647790307976
952,split pir 2x bxb1,20,0.01,10,-,kan,9,4030.5,2267.3566736872885
953,split pir 2x bxb1,20,0.01,10,-,kan,10,2932.5625,2221.367668118964
954,split pir 2x bxb1,20,0.01,10,-,kan,11,3299.75,2449.216594866903
955,split pir 2x bxb1,20,0.01,10,-,kan,12,3072.625,2328.0338692614787
956,split pir 2x bxb1,20,0.01,10,-,kan,13,2648.625,2080.4269951485576
957,split pir 2x bxb1,20,0.01,10,-,kan,14,2244.375,1850.0356125915907
958,split pir 2x bxb1,20,0.01,10,-,kan,15,2016.0625,1755.9050258545958
959,split pir 2x bxb1,20,0.01,10,-,kan,16,1851.375,1746.8075114742487
960,split pir 2x bxb1,20,0.01,50,+,carb,1,26517.875,2677.6129394614572
961,split pir 2x bxb1,20,0.01,50,+,carb,2,23334.8125,1191.9085516664934
962,split pir 2x bxb1,20,0.01,50,+,carb,3,20171.375,822.1349711052835
963,split pir 2x bxb1,20,0.01,50,+,carb,4,21545.1875,808.6647697417195
964,split pir 2x bxb1,20,0.01,50,+,carb,5,21667.125,1022.8671799687106
965,split pir 2x bxb1,20,0.01,50,+,carb,6,18942.4375,827.3063622167348
966,split pir 2x bxb1,20,0.01,50,+,carb,7,19648.0625,1253.4636708365913
967,split pir 2x bxb1,20,0.01,50,+,carb,8,16132.3125,2136.764910150389
968,split pir 2x bxb1,20,0.01,50,+,carb,9,14208.3125,3058.6536479949573
969,split pir 2x bxb1,20,0.01,50,+,carb,10,10130.5625,2961.6943683050754
970,split pir 2x bxb1,20,0.01,50,+,carb,11,9395.4375,3171.239566540638
971,split pir 2x bxb1,20,0.01,50,+,carb,12,7705.9375,2652.9603604477666
972,split pir 2x bxb1,20,0.01,50,+,carb,13,6244.25,2225.55354270091
973,split pir 2x bxb1,20,0.01,50,+,carb,14,5875.625,2267.595544529806
974,split pir 2x bxb1,20,0.01,50,+,carb,15,5400.625,2062.6020624097955
975,split pir 2x bxb1,20,0.01,50,+,carb,16,5675.6875,2318.824100664263
976,split pir 2x bxb1,20,0.01,50,+,kan,1,24296.125,2960.0004313464938
977,split pir 2x bxb1,20,0.01,50,+,kan,2,19617.3125,1836.516071601336
978,split pir 2x bxb1,20,0.01,50,+,kan,3,17524.0,1320.5577555390316
979,split pir 2x bxb1,20,0.01,50,+,kan,4,18281.0,906.1511226847634
980,split pir 2x bxb1,20,0.01,50,+,kan,5,18711.0625,1618.8114122382688
981,split pir 2x bxb1,20,0.01,50,+,kan,6,18080.375,1979.525948843019
982,split pir 2x bxb1,20,0.01,50,+,kan,7,16588.0,2214.887017434524
983,split pir 2x bxb1,20,0.01,50,+,kan,8,10713.9375,3229.237906971462
984,split pir 2x bxb1,20,0.01,50,+,kan,9,10126.4375,4189.401750996197
985,split pir 2x bxb1,20,0.01,50,+,kan,10,6904.1875,2964.199084039638
986,split pir 2x bxb1,20,0.01,50,+,kan,11,5193.125,2227.8093940973877
987,split pir 2x bxb1,20,0.01,50,+,kan,12,4760.8125,1925.1239837160024
988,split pir 2x bxb1,20,0.01,50,+,kan,13,4474.25,1688.6672048012979
989,split pir 2x bxb1,20,0.01,50,+,kan,14,3417.6875,1341.218926880108
990,split pir 2x bxb1,20,0.01,50,+,kan,15,3224.375,1276.3197861149733
991,split pir 2x bxb1,20,0.01,50,+,kan,16,3025.0625,1235.9564670298291
992,split pir 2x bxb1,20,0.01,50,-,carb,1,13055.0625,2632.114907900652
993,split pir 2x bxb1,20,0.01,50,-,carb,2,19741.6875,2217.660961101326
994,split pir 2x bxb1,20,0.01,50,-,carb,3,6433.125,3921.2803735332604
995,split pir 2x bxb1,20,0.01,50,-,carb,4,1027.9375,593.0807845178309
996,split pir 2x bxb1,20,0.01,50,-,carb,5,312.8125,57.87420934356562
997,split pir 2x bxb1,20,0.01,50,-,carb,6,229.375,21.82192540935443
998,split pir 2x bxb1,20,0.01,50,-,carb,7,444.25,122.59311329993797
999,split pir 2x bxb1,20,0.01,50,-,carb,8,1247.125,331.0237097680035
1000,split pir 2x bxb1,20,0.01,50,-,carb,9,2054.625,782.1103205887443
1001,split pir 2x bxb1,20,0.01,50,-,carb,10,1537.875,577.5337807064993
1002,split pir 2x bxb1,20,0.01,50,-,carb,11,2266.5,897.3772896613775
1003,split pir 2x bxb1,20,0.01,50,-,carb,12,1559.9375,640.2725110395239
1004,split pir 2x bxb1,20,0.01,50,-,carb,13,1533.5625,508.197967437044
1005,split pir 2x bxb1,20,0.01,50,-,carb,14,1305.125,451.09214690570707
1006,split pir 2x bxb1,20,0.01,50,-,carb,15,1227.625,451.5163143706516
1007,split pir 2x bxb1,20,0.01,50,-,carb,16,1362.9375,688.2141193750263
